municipality_id,municipality_name,disease_code,week_start,iso_year,iso_week,case_count,barangay_count_reporting,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,cases_lag_5,cases_lag_6,cases_lag_7,cases_lag_8,cases_lag_9,cases_lag_10,cases_lag_11,cases_lag_12,cases_lag_13,cases_lag_14,cases_lag_15,cases_lag_16,cases_lag_17,cases_lag_18,cases_lag_19,cases_lag_20,cases_lag_21,cases_lag_22,cases_lag_23,cases_lag_24,cases_lag_25,cases_lag_26,cases_rolling_4wk,cases_rolling_8wk,week_sin,week_cos,month,is_peak_season,temp_mean_c,temp_min_c,temp_max_c,humidity_mean_pct,rainfall_sum_mm,temp_mean_c_lag_1,temp_mean_c_lag_2,temp_mean_c_lag_3,humidity_mean_pct_lag_1,rainfall_sum_mm_lag_4,rainfall_sum_mm_lag_6,rainfall_sum_mm_lag_8,env_reports,pct_stagnant_water,pct_recent_heavy_rain,pct_indoor_crowding,pct_unimproved_water,pct_open_defecation,pct_flood_history,pct_drought_history,env_reports_4wk,pct_stagnant_water_4wk,pct_recent_heavy_rain_4wk,pct_indoor_crowding_4wk,pct_unimproved_water_4wk,pct_open_defecation_4wk,pct_flood_history_4wk,pct_drought_history_4wk,cases_t_plus_1,cases_t_plus_2,cases_t_plus_3,cases_t_plus_4,split
7,Laak,ILI,2024-03-04,2024,10,0,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,1,7,9,5,7,6,16,43,0.9350,0.3546,3,0,26.0429,21.3000,31.2000,80.7143,4.6000,25.4571,25.6571,25.9571,83.5714,47.3000,34.1000,23.4000,0,0,0,0,0,0,0,0,31,0.3226,0.4839,0.3226,0.3548,0.1613,0.0645,0.1935,2,3,1,3,train
7,Laak,ILI,2024-03-11,2024,11,2,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,1,7,9,5,7,14,37,0.9709,0.2393,3,0,26.0286,21.4000,31.5000,81.7143,12.6000,26.0429,25.4571,25.6571,80.7143,17.4000,142.7000,104.2000,7,0.4286,0.2857,0.4286,0.2857,0.1429,0,0.7143,28,0.2857,0.4643,0.3571,0.2857,0.0714,0.0357,0.3929,3,1,3,1,train
7,Laak,ILI,2024-03-18,2024,12,3,2,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,1,7,9,5,11,32,0.9927,0.1205,3,0,26.2714,21.2000,31.4000,79,9,26.0286,26.0429,25.4571,81.7143,25.3000,47.3000,34.1000,7,0,0.5714,0.5714,0.1429,0,0,0.5714,28,0.2500,0.5357,0.3571,0.2500,0.0714,0.0357,0.4643,1,3,1,1,train
7,Laak,ILI,2024-03-25,2024,13,1,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,1,7,9,6,29,1,-0.0000,3,0,26.9571,22.6000,33.5000,81.8571,10.5000,26.2714,26.0286,26.0429,79,46.8000,17.4000,142.7000,2,0,0.5000,0.5000,0,0.5000,0.5000,1,16,0.1875,0.4375,0.5000,0.1875,0.1250,0.0625,0.6875,3,1,1,2,train
7,Laak,ILI,2024-04-01,2024,14,3,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,1,7,9,25,0.9927,-0.1205,4,0,27.0571,22.5000,32.8000,79,8.1000,26.9571,26.2714,26.0286,81.8571,4.6000,25.3000,47.3000,4,0,0.5000,0.5000,0.2500,0.2500,0,0.2500,20,0.1500,0.4500,0.5000,0.2000,0.1500,0.0500,0.6000,1,1,2,2,train
7,Laak,ILI,2024-04-08,2024,15,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,1,8,22,0.9709,-0.2393,4,0,26.8571,21.7000,32.7000,80.5714,8.5000,27.0571,26.9571,26.2714,79,12.6000,46.8000,17.4000,2,1,0.5000,0,0,0,0,1,15,0.1333,0.5333,0.4667,0.1333,0.1333,0.0667,0.6000,1,2,2,2,train
7,Laak,ILI,2024-04-15,2024,16,1,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,2,6,17,0.9350,-0.3546,4,0,27.7714,22.9000,33.9000,78.1429,5.9000,26.8571,27.0571,26.9571,80.5714,9,4.6000,25.3000,4,0,0.5000,0.7500,0.5000,0.2500,0,0.7500,12,0.1667,0.5000,0.5000,0.2500,0.2500,0.0833,0.6667,2,2,2,2,train
7,Laak,ILI,2024-04-22,2024,17,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,1,7,13,0.8855,-0.4647,4,0,28.3714,24,35,77.5714,5.4000,27.7714,26.8571,27.0571,78.1429,10.5000,12.6000,46.8000,2,0.5000,0.5000,1,0,0,0,1,12,0.2500,0.5000,0.5833,0.2500,0.1667,0,0.6667,2,2,2,0,train
7,Laak,ILI,2024-04-29,2024,18,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,0,6,15,0.8230,-0.5681,4,0,27.6143,23.1000,34,78.7143,7.4000,28.3714,27.7714,26.8571,77.5714,8.1000,9,4.6000,3,0,1,0.6667,0.3333,0.3333,0,0,11,0.2727,0.6364,0.6364,0.2727,0.1818,0,0.6364,2,2,0,2,train
7,Laak,ILI,2024-05-06,2024,19,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,3,7,15,0.7485,-0.6631,5,0,27.9429,23.6000,34.2000,80,10.6000,27.6143,28.3714,27.7714,78.7143,8.5000,10.5000,12.6000,2,0,0.5000,0.5000,0.5000,0.5000,0,1,11,0.0909,0.6364,0.7273,0.3636,0.2727,0,0.6364,2,0,2,4,train
7,Laak,ILI,2024-05-13,2024,20,2,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,4,8,14,0.6631,-0.7485,5,0,28.8286,23.8000,35.8000,73.7143,1.8000,27.9429,27.6143,28.3714,80,5.9000,8.1000,9,2,0,1,0.5000,0.5000,0,0.5000,0,9,0.1111,0.7778,0.6667,0.3333,0.2222,0.1111,0.4444,0,2,4,4,train
7,Laak,ILI,2024-05-20,2024,21,0,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,3,6,13,0.5681,-0.8230,5,0,28.4857,23.6000,36.6000,78.5714,53.3000,28.8286,27.9429,27.6143,73.7143,5.4000,8.5000,10.5000,3,0.6667,0.6667,0.6667,0,0.3333,0,0.3333,10,0.2000,0.8000,0.6000,0.3000,0.3000,0.1000,0.3000,2,4,4,3,train
7,Laak,ILI,2024-05-27,2024,22,2,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,5,6,12,0.4647,-0.8855,5,0,28.3286,24.5000,34.8000,81.7143,28.1000,28.4857,28.8286,27.9429,78.5714,7.4000,5.9000,8.1000,11,0.4545,0.5455,0.3636,0.2727,0.2727,0,0.5455,18,0.3889,0.6111,0.4444,0.2778,0.2778,0.0556,0.5000,4,4,3,9,train
7,Laak,ILI,2024-06-03,2024,23,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,3,8,15,0.3546,-0.9350,6,0,27.4714,23.4000,34.6000,83.5714,96.3000,28.3286,28.4857,28.8286,81.7143,10.6000,5.4000,8.5000,8,0.3750,1,0.2500,0.3750,0,0.2500,0.5000,24,0.4167,0.7500,0.3750,0.2917,0.1667,0.1250,0.4583,4,3,9,5,train
7,Laak,ILI,2024-06-10,2024,24,4,3,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,6,10,18,0.2393,-0.9709,6,0,26.6571,23.5000,32.8000,87,84.8000,27.4714,28.3286,28.4857,83.5714,1.8000,7.4000,5.9000,8,0.2500,0.5000,0.6250,0.3750,0.3750,0,0,30,0.4000,0.6667,0.4333,0.3000,0.2333,0.0667,0.3667,3,9,5,8,train
7,Laak,ILI,2024-06-17,2024,25,3,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,6,13,19,0.1205,-0.9927,6,0,26.3286,23.2000,32.7000,88.2857,60.3000,26.6571,27.4714,28.3286,87,53.3000,10.6000,5.4000,9,0.2222,0.4444,0.3333,0.2222,0.2222,0.1111,0.1111,36,0.3333,0.6111,0.3889,0.3056,0.2222,0.0833,0.3056,9,5,8,7,train
7,Laak,ILI,2024-06-24,2024,26,9,8,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,4,20,26,-0.0000,-1,6,0,26.4714,23.2000,32.5000,87.5714,71.5000,26.3286,26.6571,27.4714,88.2857,28.1000,1.8000,7.4000,17,0.3529,0.7647,0.5294,0.1765,0.1765,0.5294,0.0588,42,0.3095,0.6905,0.4524,0.2619,0.1905,0.2857,0.1429,5,8,7,4,train
7,Laak,ILI,2024-07-01,2024,27,5,4,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,5,21,29,-0.1205,-0.9927,7,1,26.5429,22.8000,32.7000,86.7143,62.4000,26.4714,26.3286,26.6571,87.5714,96.3000,53.3000,10.6000,12,0.5000,0.5833,0.4167,0.2500,0.2500,0.1667,0,46,0.3478,0.6087,0.4783,0.2391,0.2391,0.2609,0.0435,8,7,4,10,train
7,Laak,ILI,2024-07-08,2024,28,8,7,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,7,25,35,-0.2393,-0.9709,7,1,25.8714,23.4000,31.8000,89,121.8000,26.5429,26.4714,26.3286,86.7143,84.8000,28.1000,1.8000,19,0.1579,0.7368,0.6842,0.4211,0.2105,0.5789,0.1053,57,0.2982,0.6667,0.5263,0.2807,0.2105,0.4035,0.0702,7,4,10,3,train
7,Laak,ILI,2024-07-15,2024,29,7,5,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,8,29,42,-0.3546,-0.9350,7,1,26.4000,23.8000,32.7000,87.7143,104.7000,25.8714,26.5429,26.4714,89,60.3000,96.3000,53.3000,23,0.5652,0.8261,0.2609,0.2174,0.2174,0.7826,0.0435,71,0.3944,0.7465,0.4648,0.2676,0.2113,0.5634,0.0563,4,10,3,4,train
7,Laak,ILI,2024-07-22,2024,30,4,2,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,8,24,44,-0.4647,-0.8855,7,1,27.6286,23.2000,33.3000,82.1429,58.5000,26.4000,25.8714,26.5429,87.7143,71.5000,84.8000,28.1000,17,0.3529,0.4706,0.2353,0.1176,0.1765,0.5882,0,71,0.3944,0.6761,0.3944,0.2535,0.2113,0.5775,0.0423,10,3,4,4,train
7,Laak,ILI,2024-07-29,2024,31,10,8,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,4,29,50,-0.5681,-0.8230,7,1,26.6429,23.1000,33,86.7143,85.4000,27.6286,26.4000,25.8714,82.1429,62.4000,60.3000,96.3000,22,0.3182,0.5455,0.5000,0.2727,0.1364,0.7273,0,81,0.3580,0.6543,0.4198,0.2593,0.1852,0.6790,0.0370,3,4,4,5,train
7,Laak,ILI,2024-08-05,2024,32,3,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,7,24,49,-0.6631,-0.7485,8,1,27.4571,23.9000,33.2000,83.2857,55.2000,26.6429,27.6286,26.4000,86.7143,121.8000,71.5000,84.8000,21,0.4762,0.5714,0.2857,0.3333,0.0476,0.3333,0,83,0.4337,0.6145,0.3253,0.2410,0.1446,0.6145,0.0120,4,4,5,5,train
7,Laak,ILI,2024-08-12,2024,33,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,4,21,50,-0.7485,-0.6631,8,1,27.0286,23.6000,33.2000,85.2857,60.6000,27.4571,26.6429,27.6286,83.2857,104.7000,62.4000,60.3000,17,0.5294,0.7059,0.2353,0.3529,0.2941,0.0588,0.1176,77,0.4156,0.5714,0.3247,0.2727,0.1558,0.4416,0.0260,4,5,5,4,train
7,Laak,ILI,2024-08-19,2024,34,4,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,6,21,45,-0.8230,-0.5681,8,1,26.8714,23.2000,33.2000,86,61.7000,27.0286,27.4571,26.6429,85.2857,58.5000,121.8000,71.5000,17,0.4118,0.6471,0.3529,0.1765,0.2353,0.4706,0,77,0.4286,0.6104,0.3506,0.2857,0.1688,0.4156,0.0260,5,5,4,3,train
7,Laak,ILI,2024-08-26,2024,35,5,4,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,6,16,45,-0.8855,-0.4647,8,1,26.7143,23.8000,33,86.5714,86.3000,26.8714,27.0286,27.4571,86,85.4000,104.7000,62.4000,17,0.4706,0.7059,0.4118,0.1176,0.1176,0.2941,0,72,0.4722,0.6528,0.3194,0.2500,0.1667,0.2917,0.0278,5,4,3,3,train
7,Laak,ILI,2024-09-02,2024,36,5,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,0,18,42,-0.9350,-0.3546,9,1,27.9857,23.8000,33.9000,81.2857,43,26.7143,26.8714,27.0286,86.5714,55.2000,58.5000,121.8000,12,0,0.6667,0.5000,0.3333,0.0833,0.1667,0,63,0.3810,0.6825,0.3651,0.2381,0.1905,0.2540,0.0317,4,3,3,2,train
7,Laak,ILI,2024-09-09,2024,37,4,3,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,2,18,39,-0.9709,-0.2393,9,1,27.4143,23.5000,33.2000,80.1429,80.4000,27.9857,26.7143,26.8714,81.2857,60.6000,85.4000,104.7000,25,0.4800,0.8800,0.1600,0.4000,0.2800,0.1200,0.0400,71,0.3803,0.7465,0.3239,0.2676,0.1972,0.2535,0.0141,3,3,2,2,train
7,Laak,ILI,2024-09-16,2024,38,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,3,17,38,-0.9927,-0.1205,9,1,27.7429,23.9000,33.3000,79.7143,38.2000,27.4143,27.9857,26.7143,80.1429,61.7000,55.2000,58.5000,7,0.1429,0.5714,0.1429,0.4286,0.1429,0,0,61,0.3443,0.7541,0.2951,0.3115,0.1803,0.1639,0.0164,3,2,2,3,train
7,Laak,ILI,2024-09-23,2024,39,3,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,1,15,31,-1,-0.0000,9,1,26.9143,22.7000,33.5000,84.4286,41.2000,27.7429,27.4143,27.9857,79.7143,86.3000,60.6000,85.4000,12,0.5000,0.5000,0.4167,0.4167,0.0833,0.0833,0.2500,56,0.3393,0.7143,0.2857,0.3929,0.1786,0.1071,0.0714,2,2,3,2,train
7,Laak,ILI,2024-09-30,2024,40,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,3,12,30,-0.9927,0.1205,9,1,26.8000,23.2000,33.3000,85.2857,52.2000,26.9143,27.7429,27.4143,84.4286,43,61.7000,55.2000,11,0.5455,0.3636,0.2727,0.1818,0.1818,0.1818,0.2727,55,0.4545,0.6545,0.2364,0.3636,0.2000,0.1091,0.1273,2,3,2,2,train
7,Laak,ILI,2024-10-07,2024,41,2,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,1,10,28,-0.9709,0.2393,10,1,27.0571,23.3000,33.2000,85.4286,58.5000,26.8000,26.9143,27.7429,85.2857,80.4000,86.3000,60.6000,17,0.5882,0.5294,0.0588,0.0588,0.2353,0.0588,0.4118,47,0.4894,0.4894,0.2128,0.2340,0.1702,0.0851,0.2766,3,2,2,4,train
7,Laak,ILI,2024-10-14,2024,42,3,2,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,1,10,27,-0.9350,0.3546,10,1,26.8714,23,33.5000,85,52.9000,27.0571,26.8000,26.9143,85.4286,38.2000,43,61.7000,13,0.6923,0.3846,0.4615,0.2308,0.1538,0.0769,0.5385,53,0.5849,0.4528,0.2830,0.2075,0.1698,0.0943,0.3774,2,2,4,2,train
7,Laak,ILI,2024-10-21,2024,43,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,2,9,24,-0.8855,0.4647,10,1,27.9857,23.8000,33.4000,76,13.8000,26.8714,27.0571,26.8000,85,41.2000,80.4000,86.3000,12,0.5000,0.4167,0.4167,0.4167,0.2500,0.0833,0.4167,53,0.5849,0.4340,0.2830,0.2075,0.2075,0.0943,0.4151,2,4,2,1,train
7,Laak,ILI,2024-10-28,2024,44,2,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,2,9,21,-0.8230,0.5681,10,1,27.2286,22.9000,33.8000,81.4286,48.9000,27.9857,26.8714,27.0571,76,52.2000,38.2000,43,12,0.5833,0.6667,0.1667,0.0833,0.0833,0.2500,0.3333,54,0.5926,0.5000,0.2593,0.1852,0.1852,0.1111,0.4259,4,2,1,1,train
7,Laak,ILI,2024-11-04,2024,45,4,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,2,11,21,-0.7485,0.6631,11,1,26.5857,22.6000,32.9000,86.2857,39.7000,27.2286,27.9857,26.8714,81.4286,58.5000,41.2000,80.4000,12,0.5000,0.5833,0.4167,0.1667,0.2500,0.0833,0.2500,49,0.5714,0.5102,0.3673,0.2245,0.1837,0.1224,0.3878,2,1,1,4,train
7,Laak,ILI,2024-11-11,2024,46,2,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,2,10,20,-0.6631,0.7485,11,1,27.5000,23,34.8000,81.8571,33.6000,26.5857,27.2286,27.9857,86.2857,52.9000,52.2000,38.2000,6,0.1667,0.6667,0.6667,0.5000,0.6667,0.3333,0.5000,42,0.4762,0.5714,0.3810,0.2619,0.2619,0.1667,0.3571,1,1,4,4,train
7,Laak,ILI,2024-11-18,2024,47,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,0,9,18,-0.5681,0.8230,11,1,26.0143,23,33.1000,87.2857,70.1000,27.5000,26.5857,27.2286,81.8571,13.8000,58.5000,41.2000,7,0.8571,0.7143,0.2857,0,0.1429,0,0.1429,37,0.5405,0.6486,0.3514,0.1622,0.2432,0.1622,0.2973,1,4,4,2,train
7,Laak,ILI,2024-11-25,2024,48,1,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,2,8,17,-0.4647,0.8855,11,1,25.3857,22.9000,31.1000,92.8571,102.1000,26.0143,27.5000,26.5857,87.2857,48.9000,52.9000,52.2000,16,0.3750,0.8125,0.1875,0.2500,0.3750,0.1250,0.1250,41,0.4634,0.7073,0.3415,0.2195,0.3415,0.1220,0.2195,4,4,2,5,train
7,Laak,ILI,2024-12-02,2024,49,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,4,8,19,-0.3546,0.9350,12,0,26.2714,23,31.6000,88.4286,39.9000,25.3857,26.0143,27.5000,92.8571,39.7000,13.8000,58.5000,10,0.2000,0.7000,0.5000,0.1000,0.3000,0.1000,0.4000,39,0.3846,0.7436,0.3590,0.2051,0.3590,0.1282,0.2564,4,2,5,3,train
7,Laak,ILI,2024-12-09,2024,50,4,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,4,10,20,-0.2393,0.9709,12,0,25.4571,22.1000,30.9000,92.1429,43.2000,26.2714,25.3857,26.0143,88.4286,33.6000,48.9000,52.9000,7,0.2857,0.4286,0.2857,0.2857,0.2857,0.1429,0.1429,40,0.4000,0.7000,0.3000,0.1750,0.3000,0.1000,0.2000,2,5,3,4,train
7,Laak,ILI,2024-12-16,2024,51,2,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,3,11,20,-0.1205,0.9927,12,0,25.2143,22.9000,30.4000,94.2857,129.8000,25.4571,26.2714,25.3857,92.1429,70.1000,39.7000,13.8000,9,0.4444,0.8889,0.3333,0.3333,0.2222,0.4444,0,42,0.3333,0.7381,0.3095,0.2381,0.3095,0.1905,0.1667,5,3,4,6,train
7,Laak,ILI,2024-12-23,2024,52,5,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,9,15,23,0.0000,1,12,0,25.2714,23.1000,31.4000,94.4286,95.2000,25.2143,25.4571,26.2714,94.2857,102.1000,33.6000,48.9000,11,0.5455,0.7273,0.5455,0.0909,0.0909,0.4545,0,37,0.3784,0.7027,0.4324,0.1892,0.2162,0.2973,0.1351,3,4,6,4,train
7,Laak,ILI,2024-12-30,2025,1,3,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,5,14,22,0.1205,0.9927,12,0,25.3286,22.4000,30.9000,93,73.2000,25.2714,25.2143,25.4571,94.4286,39.9000,70.1000,39.7000,15,0.4000,0.8667,0.4000,0.4000,0.3333,0.5333,0,42,0.4286,0.7619,0.4048,0.2857,0.2381,0.4286,0.0238,4,6,4,6,train
7,Laak,ILI,2025-01-06,2025,2,4,3,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,8,14,24,0.2393,0.9709,1,0,25.3000,22.5000,30.6000,92.2857,43.9000,25.3286,25.2714,25.2143,93,43.2000,102.1000,33.6000,15,0.5333,0.6667,0.4000,0.2000,0.1333,0.3333,0.1333,50,0.4800,0.7800,0.4200,0.2600,0.2000,0.4400,0.0400,6,4,6,11,train
7,Laak,ILI,2025-01-13,2025,3,6,5,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,7,18,29,0.3546,0.9350,1,0,25.2571,21.8000,30.6000,89.2857,28.4000,25.3000,25.3286,25.2714,92.2857,129.8000,39.9000,70.1000,12,0.0833,0.5000,0.4167,0.3333,0.0833,0.1667,0,53,0.3962,0.6981,0.4340,0.2642,0.1698,0.3774,0.0377,4,6,11,5,train
7,Laak,ILI,2025-01-20,2025,4,4,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,4,17,32,0.4647,0.8855,1,0,25.4143,22.6000,30.6000,91.8571,43.1000,25.2571,25.3000,25.3286,89.2857,95.2000,43.2000,102.1000,9,0.2222,0.5556,0.3333,0.2222,0.1111,0.1111,0.3333,51,0.3333,0.6667,0.3922,0.2941,0.1765,0.3137,0.0980,6,11,5,5,train
7,Laak,ILI,2025-01-27,2025,5,6,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,10,20,34,0.5681,0.8230,1,0,25.0571,22.2000,31,90.4286,37.8000,25.4143,25.2571,25.3000,91.8571,73.2000,129.8000,39.9000,13,0.4615,0.6154,0.5385,0.1538,0.0769,0,0.3846,49,0.3469,0.5918,0.4286,0.2245,0.1020,0.1633,0.2041,11,5,5,3,train
7,Laak,ILI,2025-02-03,2025,6,11,8,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,3,27,41,0.6631,0.7485,2,0,25.1429,21.9000,30.4000,90.7143,76.8000,25.0571,25.4143,25.2571,90.4286,43.9000,95.2000,43.2000,14,0.2857,0.7143,0.4286,0.0714,0.0714,0.1429,0.3571,48,0.2708,0.6042,0.4375,0.1875,0.0833,0.1042,0.2708,5,5,3,3,train
7,Laak,ILI,2025-02-10,2025,7,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,4,26,44,0.7485,0.6631,2,0,25.2286,22.2000,30.9000,90.4286,59.7000,25.1429,25.0571,25.4143,90.7143,28.4000,73.2000,129.8000,8,0.2500,0.6250,0.8750,0.1250,0.1250,0.1250,0.2500,44,0.3182,0.6364,0.5227,0.1364,0.0909,0.0909,0.3409,5,3,3,1,train
7,Laak,ILI,2025-02-17,2025,8,5,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,4,27,44,0.8230,0.5681,2,0,24.6571,21.2000,30.1000,91.7143,86.5000,25.2286,25.1429,25.0571,90.4286,43.1000,43.9000,95.2000,8,0.3750,0.6250,0.5000,0.1250,0.1250,0,0,43,0.3488,0.6512,0.5581,0.1163,0.0930,0.0698,0.2791,3,3,1,2,train
7,Laak,ILI,2025-02-24,2025,9,3,3,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,5,24,44,0.8855,0.4647,2,0,24.6000,22,30.7000,92,68.2000,24.6571,25.2286,25.1429,91.7143,37.8000,28.4000,73.2000,8,0.5000,0.3750,0.3750,0.3750,0.1250,0.2500,0,38,0.3421,0.6053,0.5263,0.1579,0.1053,0.1316,0.1842,3,1,2,8,train
7,Laak,ILI,2025-03-03,2025,10,3,3,3,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,5,16,43,0.9350,0.3546,3,0,25.5857,22.9000,31.4000,90,33.2000,24.6000,24.6571,25.2286,92,76.8000,43.1000,43.9000,4,0.5000,0.2500,0.5000,0.2500,0.2500,0,0,28,0.3929,0.5000,0.5714,0.2143,0.1429,0.1071,0.0714,1,2,8,3,train
7,Laak,ILI,2025-03-10,2025,11,1,1,3,3,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,4,12,38,0.9709,0.2393,3,0,25.8571,22.1000,30.9000,87.5714,18.9000,25.5857,24.6000,24.6571,90,59.7000,37.8000,28.4000,3,0.6667,0.3333,0.6667,0,0.3333,0,0,23,0.4783,0.4348,0.4783,0.2174,0.1739,0.0870,0,2,8,3,2,train
7,Laak,ILI,2025-03-17,2025,12,2,2,1,3,3,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,3,9,36,0.9927,0.1205,3,0,25.7286,23,30.7000,89.8571,44.5000,25.8571,25.5857,24.6000,87.5714,86.5000,76.8000,43.1000,11,0.2727,0.4545,0.2727,0.3636,0.1818,0,0.3636,26,0.4231,0.3846,0.3846,0.3077,0.1923,0.0769,0.1538,8,3,2,1,train
7,Laak,ILI,2025-03-24,2025,13,8,7,2,1,3,3,5,5,11,6,4,6,4,3,5,2,4,4,1,1,2,4,2,2,3,2,2,3,14,38,1,-0.0000,3,0,25.6714,22.2000,31.6000,91.5714,69.5000,25.7286,25.8571,25.5857,89.8571,68.2000,59.7000,37.8000,11,0.2727,0.5455,0.4545,0.4545,0,0.1818,0.1818,29,0.3448,0.4483,0.4138,0.3448,0.1379,0.0690,0.2069,3,2,1,3,train
